arac_sayisi,alpha,talep_faktor,talep_sok_pct,dispatch_kural,n_modu,starv_pct,starv_dk,ort_wip,sefer_sayisi,mesafe_km
2,0.15,1.2,20,FIFO,Sabit_N,60.3,6947,93.7,14,25.3
3,0.15,1.2,20,FIFO,Sabit_N,46.2,5322,124.7,22,36.9
4,0.15,1.2,20,FIFO,Sabit_N,33.71,3883,156.7,30,49.42
5,0.15,1.2,20,FIFO,Sabit_N,23.06,2657,186.1,38,59.11
6,0.15,1.2,20,FIFO,Sabit_N,16.82,1938,208.5,49,71.97
7,0.15,1.2,20,FIFO,Sabit_N,15.58,1795,212.2,85,74.92
8,0.15,1.2,20,FIFO,Sabit_N,11.1,1279,221.0,116,75.64
1,0.2,1.2,20,FIFO,Sabit_N,74.45,8577,59.7,7,13.47
2,0.2,1.2,20,FIFO,Sabit_N,60.23,6938,93.5,14,26.07
3,0.2,1.2,20,FIFO,Sabit_N,46.88,5401,126.1,21,38.52
4,0.2,1.2,20,FIFO,Sabit_N,34.39,3962,157.2,29,49.06
5,0.2,1.2,20,FIFO,Sabit_N,23.48,2705,185.7,37,60.71
6,0.2,1.2,20,FIFO,Sabit_N,17.47,2012,207.0,49,73.28
7,0.2,1.2,20,FIFO,Sabit_N,13.67,1575,215.8,85,74.61
8,0.2,1.2,20,FIFO,Sabit_N,12.15,1400,219.4,116,74.58
1,0.25,1.2,20,FIFO,Sabit_N,74.4,8571,59.8,7,12.86
2,0.25,1.2,20,FIFO,Sabit_N,60.21,6936,93.6,14,24.46
3,0.25,1.2,20,FIFO,Sabit_N,46.81,5392,126.0,21,36.8
4,0.25,1.2,20,FIFO,Sabit_N,34.11,3930,155.8,28,46.02
5,0.25,1.2,20,FIFO,Sabit_N,24.16,2783,185.5,36,58.06
6,0.25,1.2,20,FIFO,Sabit_N,16.68,1921,207.9,48,70.69
7,0.25,1.2,20,FIFO,Sabit_N,14.78,1703,215.3,81,75.29
8,0.25,1.2,20,FIFO,Sabit_N,11.47,1321,221.2,114,73.87
1,0.3,1.2,20,FIFO,Sabit_N,74.38,8569,59.8,7,12.75
2,0.3,1.2,20,FIFO,Sabit_N,60.23,6938,93.7,14,24.15
3,0.3,1.2,20,FIFO,Sabit_N,46.57,5365,126.1,21,36.46
4,0.3,1.2,20,FIFO,Sabit_N,33.89,3904,157.9,28,47.81
5,0.3,1.2,20,FIFO,Sabit_N,24.47,2819,185.1,36,58.21
6,0.3,1.2,20,FIFO,Sabit_N,16.3,1878,210.1,47,72.61
7,0.3,1.2,20,FIFO,Sabit_N,15.5,1786,214.5,74,74.57
8,0.3,1.2,20,FIFO,Sabit_N,10.21,1176,223.5,109,74.64
1,0.05,0.8,-20,KRITIKLIK,Sabit_N,63.78,7348,89.3,8,12.13
2,0.05,0.8,-20,KRITIKLIK,Sabit_N,46.29,5333,130.7,16,24.85
3,0.05,0.8,-20,KRITIKLIK,Sabit_N,30.82,3551,173.7,23,35.78
4,0.05,0.8,-20,KRITIKLIK,Sabit_N,16.16,1862,211.7,32,46.46
5,0.05,0.8,-20,KRITIKLIK,Sabit_N,8.89,1024,230.4,68,47.82
6,0.05,0.8,-20,KRITIKLIK,Sabit_N,4.16,479,237.1,93,46.88
7,0.05,0.8,-20,KRITIKLIK,Sabit_N,2.92,336,239.2,107,46.97
8,0.05,0.8,-20,KRITIKLIK,Sabit_N,2.27,262,239.8,112,46.39
1,0.1,0.8,-20,KRITIKLIK,Sabit_N,64.0,7373,88.1,8,12.16
2,0.1,0.8,-20,KRITIKLIK,Sabit_N,47.66,5491,127.7,16,24.92
3,0.1,0.8,-20,KRITIKLIK,Sabit_N,31.91,3676,172.6,23,34.91
4,0.1,0.8,-20,KRITIKLIK,Sabit_N,16.65,1918,212.1,32,44.73
5,0.1,0.8,-20,KRITIKLIK,Sabit_N,9.18,1057,230.2,69,49.75
6,0.1,0.8,-20,KRITIKLIK,Sabit_N,4.47,515,237.6,97,47.97
7,0.1,0.8,-20,KRITIKLIK,Sabit_N,2.82,325,240.0,109,47.43
8,0.1,0.8,-20,KRITIKLIK,Sabit_N,2.25,259,241.0,115,47.32
1,0.15,0.8,-20,KRITIKLIK,Sabit_N,64.32,7410,83.5,8,12.29
2,0.15,0.8,-20,KRITIKLIK,Sabit_N,46.88,5400,134.2,16,22.98
3,0.15,0.8,-20,KRITIKLIK,Sabit_N,32.64,3760,171.1,24,36.89
4,0.15,0.8,-20,KRITIKLIK,Sabit_N,15.69,1807,215.3,32,42.93
5,0.15,0.8,-20,KRITIKLIK,Sabit_N,9.14,1053,231.4,68,46.8
6,0.15,0.8,-20,KRITIKLIK,Sabit_N,3.72,428,239.6,103,46.66
7,0.15,0.8,-20,KRITIKLIK,Sabit_N,2.05,236,241.4,116,46.2
8,0.15,0.8,-20,KRITIKLIK,Sabit_N,1.6,184,242.2,120,46.22
1,0.2,0.8,-20,KRITIKLIK,Sabit_N,63.85,7356,87.4,8,12.16
2,0.2,0.8,-20,KRITIKLIK,Sabit_N,45.55,5247,137.6,16,24.1
3,0.2,0.8,-20,KRITIKLIK,Sabit_N,31.17,3591,174.2,23,35.89
4,0.2,0.8,-20,KRITIKLIK,Sabit_N,18.25,2102,211.5,33,44.51
5,0.2,0.8,-20,KRITIKLIK,Sabit_N,9.72,1120,229.1,70,49.35
6,0.2,0.8,-20,KRITIKLIK,Sabit_N,3.96,456,239.3,102,49.14
7,0.2,0.8,-20,KRITIKLIK,Sabit_N,2.15,248,241.1,116,48.49
8,0.2,0.8,-20,KRITIKLIK,Sabit_N,1.65,190,241.2,123,48.0
1,0.25,0.8,-20,KRITIKLIK,Sabit_N,63.29,7291,88.1,8,12.56
2,0.25,0.8,-20,KRITIKLIK,Sabit_N,46.04,5304,133.7,16,23.38
3,0.25,0.8,-20,KRITIKLIK,Sabit_N,30.71,3538,175.3,24,38.96
4,0.25,0.8,-20,KRITIKLIK,Sabit_N,16.11,1856,215.2,32,43.34
5,0.25,0.8,-20,KRITIKLIK,Sabit_N,9.05,1042,229.7,68,47.47
6,0.25,0.8,-20,KRITIKLIK,Sabit_N,4.98,574,236.8,96,46.18
7,0.25,0.8,-20,KRITIKLIK,Sabit_N,2.79,321,239.4,115,47.47
8,0.25,0.8,-20,KRITIKLIK,Sabit_N,2.49,287,239.9,120,47.02
1,0.3,0.8,-20,KRITIKLIK,Sabit_N,63.89,7360,86.4,8,12.18
2,0.3,0.8,-20,KRITIKLIK,Sabit_N,46.57,5365,129.4,16,25.07
3,0.3,0.8,-20,KRITIKLIK,Sabit_N,32.06,3693,172.6,24,36.31
4,0.3,0.8,-20,KRITIKLIK,Sabit_N,18.89,2176,208.4,34,46.32
5,0.3,0.8,-20,KRITIKLIK,Sabit_N,8.33,960,233.2,67,48.72
6,0.3,0.8,-20,KRITIKLIK,Sabit_N,5.3,610,237.7,94,49.0
7,0.3,0.8,-20,KRITIKLIK,Sabit_N,2.68,309,240.5,110,47.95
8,0.3,0.8,-20,KRITIKLIK,Sabit_N,2.17,250,241.3,119,47.85
1,0.05,0.9,-10,KRITIKLIK,Sabit_N,67.01,7720,77.0,8,12.16
2,0.05,0.9,-10,KRITIKLIK,Sabit_N,52.05,5996,114.7,16,23.68
3,0.05,0.9,-10,KRITIKLIK,Sabit_N,38.18,4398,150.3,24,38.55
4,0.05,0.9,-10,KRITIKLIK,Sabit_N,22.37,2577,189.9,32,48.18
5,0.05,0.9,-10,KRITIKLIK,Sabit_N,12.44,1433,220.5,55,51.82
6,0.05,0.9,-10,KRITIKLIK,Sabit_N,8.31,957,230.5,83,52.64
7,0.05,0.9,-10,KRITIKLIK,Sabit_N,5.08,585,235.1,108,51.25
8,0.05,0.9,-10,KRITIKLIK,Sabit_N,3.89,448,236.3,121,51.09
1,0.1,0.9,-10,KRITIKLIK,Sabit_N,67.31,7754,77.0,8,11.93
2,0.1,0.9,-10,KRITIKLIK,Sabit_N,52.01,5992,112.6,16,24.1
3,0.1,0.9,-10,KRITIKLIK,Sabit_N,37.85,4360,148.9,24,35.81
4,0.1,0.9,-10,KRITIKLIK,Sabit_N,21.28,2451,194.1,33,47.66
5,0.1,0.9,-10,KRITIKLIK,Sabit_N,11.91,1372,223.5,57,53.28
6,0.1,0.9,-10,KRITIKLIK,Sabit_N,7.87,907,231.4,93,52.61
7,0.1,0.9,-10,KRITIKLIK,Sabit_N,4.41,508,236.8,118,51.6
8,0.1,0.9,-10,KRITIKLIK,Sabit_N,3.95,455,236.6,125,51.67
1,0.15,0.9,-10,KRITIKLIK,Sabit_N,67.65,7793,73.8,8,11.94
2,0.15,0.9,-10,KRITIKLIK,Sabit_N,52.73,6075,110.3,16,23.91
3,0.15,0.9,-10,KRITIKLIK,Sabit_N,37.1,4274,152.6,24,36.65
4,0.15,0.9,-10,KRITIKLIK,Sabit_N,24.26,2795,191.2,32,47.22
5,0.15,0.9,-10,KRITIKLIK,Sabit_N,12.48,1438,220.5,57,55.05
6,0.15,0.9,-10,KRITIKLIK,Sabit_N,6.43,741,233.3,98,52.32
7,0.15,0.9,-10,KRITIKLIK,Sabit_N,4.87,561,235.6,117,52.49
8,0.15,0.9,-10,KRITIKLIK,Sabit_N,2.95,340,237.9,131,52.04
1,0.2,0.9,-10,KRITIKLIK,Sabit_N,67.7,7799,73.0,8,11.27
2,0.2,0.9,-10,KRITIKLIK,Sabit_N,53.85,6204,108.0,16,23.81
3,0.2,0.9,-10,KRITIKLIK,Sabit_N,37.81,4356,157.4,24,36.26
4,0.2,0.9,-10,KRITIKLIK,Sabit_N,23.98,2762,192.8,32,45.14
5,0.2,0.9,-10,KRITIKLIK,Sabit_N,12.28,1415,223.9,56,54.37
6,0.2,0.9,-10,KRITIKLIK,Sabit_N,7.0,806,233.4,95,52.96
7,0.2,0.9,-10,KRITIKLIK,Sabit_N,3.19,367,238.6,121,52.68
8,0.2,0.9,-10,KRITIKLIK,Sabit_N,2.11,243,238.8,133,51.59
1,0.25,0.9,-10,KRITIKLIK,Sabit_N,67.54,7781,74.0,8,12.17
2,0.25,0.9,-10,KRITIKLIK,Sabit_N,50.8,5852,116.8,16,22.97
3,0.25,0.9,-10,KRITIKLIK,Sabit_N,37.31,4298,154.2,24,34.99
4,0.25,0.9,-10,KRITIKLIK,Sabit_N,23.07,2658,194.3,33,47.44
5,0.25,0.9,-10,KRITIKLIK,Sabit_N,12.82,1477,221.6,56,55.02
6,0.25,0.9,-10,KRITIKLIK,Sabit_N,8.58,988,230.6,94,54.87
7,0.25,0.9,-10,KRITIKLIK,Sabit_N,4.49,517,236.4,118,52.79
8,0.25,0.9,-10,KRITIKLIK,Sabit_N,3.12,360,237.7,130,53.15
1,0.3,0.9,-10,KRITIKLIK,Sabit_N,67.68,7797,75.3,8,11.3
2,0.3,0.9,-10,KRITIKLIK,Sabit_N,50.82,5855,116.3,16,24.36
3,0.3,0.9,-10,KRITIKLIK,Sabit_N,38.64,4451,150.2,24,35.95
4,0.3,0.9,-10,KRITIKLIK,Sabit_N,22.31,2570,194.6,32,48.34
5,0.3,0.9,-10,KRITIKLIK,Sabit_N,13.98,1610,217.6,55,54.04
6,0.3,0.9,-10,KRITIKLIK,Sabit_N,7.99,920,231.1,91,54.5
7,0.3,0.9,-10,KRITIKLIK,Sabit_N,3.76,433,237.4,121,52.72
8,0.3,0.9,-10,KRITIKLIK,Sabit_N,2.41,278,239.0,131,53.13
1,0.05,1.0,0,KRITIKLIK,Sabit_N,69.94,8057,70.2,8,12.34
2,0.05,1.0,0,KRITIKLIK,Sabit_N,56.11,6464,105.5,16,25.72
3,0.05,1.0,0,KRITIKLIK,Sabit_N,43.52,5014,138.2,24,38.55
4,0.05,1.0,0,KRITIKLIK,Sabit_N,27.92,3216,177.7,32,51.08
5,0.05,1.0,0,KRITIKLIK,Sabit_N,19.16,2207,204.2,43,61.29
6,0.05,1.0,0,KRITIKLIK,Sabit_N,12.9,1486,220.0,79,61.76
7,0.05,1.0,0,KRITIKLIK,Sabit_N,6.36,733,232.8,116,59.59
8,0.05,1.0,0,KRITIKLIK,Sabit_N,4.38,504,235.9,138,58.26
1,0.1,1.0,0,KRITIKLIK,Sabit_N,70.37,8107,69.4,8,11.97
2,0.1,1.0,0,KRITIKLIK,Sabit_N,56.4,6497,104.4,16,23.57
3,0.1,1.0,0,KRITIKLIK,Sabit_N,41.84,4820,141.9,24,36.99
4,0.1,1.0,0,KRITIKLIK,Sabit_N,30.38,3500,172.9,32,48.78
5,0.1,1.0,0,KRITIKLIK,Sabit_N,18.65,2149,206.7,43,59.28
6,0.1,1.0,0,KRITIKLIK,Sabit_N,12.8,1475,220.3,79,62.58
7,0.1,1.0,0,KRITIKLIK,Sabit_N,8.31,957,229.7,112,60.12
8,0.1,1.0,0,KRITIKLIK,Sabit_N,3.65,420,237.3,141,58.56
1,0.15,1.0,0,KRITIKLIK,Sabit_N,70.11,8077,69.9,8,11.28
2,0.15,1.0,0,KRITIKLIK,Sabit_N,56.48,6506,103.7,16,23.2
3,0.15,1.0,0,KRITIKLIK,Sabit_N,44.73,5153,136.4,24,36.13
4,0.15,1.0,0,KRITIKLIK,Sabit_N,29.12,3355,175.3,32,48.0
5,0.15,1.0,0,KRITIKLIK,Sabit_N,17.95,2068,207.0,42,58.15
6,0.15,1.0,0,KRITIKLIK,Sabit_N,12.08,1392,221.0,81,61.14
7,0.15,1.0,0,KRITIKLIK,Sabit_N,7.1,818,231.1,116,59.11
8,0.15,1.0,0,KRITIKLIK,Sabit_N,3.22,371,237.3,139,58.48
1,0.2,1.0,0,KRITIKLIK,Sabit_N,70.95,8174,71.1,8,11.65
2,0.2,1.0,0,KRITIKLIK,Sabit_N,55.91,6441,105.1,16,24.14
3,0.2,1.0,0,KRITIKLIK,Sabit_N,43.72,5037,136.6,24,35.83
4,0.2,1.0,0,KRITIKLIK,Sabit_N,30.27,3487,173.0,33,49.68
5,0.2,1.0,0,KRITIKLIK,Sabit_N,17.65,2033,208.8,41,57.61
6,0.2,1.0,0,KRITIKLIK,Sabit_N,10.95,1262,225.0,80,60.81
7,0.2,1.0,0,KRITIKLIK,Sabit_N,8.18,942,231.5,108,60.36
8,0.2,1.0,0,KRITIKLIK,Sabit_N,3.89,448,236.5,137,60.09
1,0.25,1.0,0,KRITIKLIK,Sabit_N,70.95,8174,66.7,8,13.49
2,0.25,1.0,0,KRITIKLIK,Sabit_N,57.93,6673,98.7,16,25.56
3,0.25,1.0,0,KRITIKLIK,Sabit_N,43.48,5009,138.3,24,38.96
4,0.25,1.0,0,KRITIKLIK,Sabit_N,29.85,3439,174.3,32,50.94
5,0.25,1.0,0,KRITIKLIK,Sabit_N,19.25,2218,205.8,42,57.85
6,0.25,1.0,0,KRITIKLIK,Sabit_N,11.96,1378,222.7,76,61.39
7,0.25,1.0,0,KRITIKLIK,Sabit_N,6.58,758,233.0,110,58.97
8,0.25,1.0,0,KRITIKLIK,Sabit_N,4.32,498,236.6,133,60.08
1,0.3,1.0,0,KRITIKLIK,Sabit_N,70.64,8138,68.1,7,11.09
2,0.3,1.0,0,KRITIKLIK,Sabit_N,55.49,6392,105.6,15,24.73
3,0.3,1.0,0,KRITIKLIK,Sabit_N,43.36,4995,139.2,24,38.28
4,0.3,1.0,0,KRITIKLIK,Sabit_N,29.07,3349,172.6,31,51.35
5,0.3,1.0,0,KRITIKLIK,Sabit_N,17.81,2052,208.4,40,62.29
6,0.3,1.0,0,KRITIKLIK,Sabit_N,10.76,1239,226.9,81,61.61
7,0.3,1.0,0,KRITIKLIK,Sabit_N,5.38,620,236.4,116,60.24
8,0.3,1.0,0,KRITIKLIK,Sabit_N,3.24,373,237.9,138,59.25
1,0.05,1.1,10,KRITIKLIK,Sabit_N,73.09,8420,62.6,8,12.44
2,0.05,1.1,10,KRITIKLIK,Sabit_N,60.38,6956,93.6,16,22.3
3,0.05,1.1,10,KRITIKLIK,Sabit_N,48.15,5547,125.5,24,36.85
4,0.05,1.1,10,KRITIKLIK,Sabit_N,37.29,4296,153.7,32,50.88
5,0.05,1.1,10,KRITIKLIK,Sabit_N,24.88,2866,190.3,40,60.36
6,0.05,1.1,10,KRITIKLIK,Sabit_N,17.51,2017,211.5,65,69.4
7,0.05,1.1,10,KRITIKLIK,Sabit_N,10.65,1227,224.0,104,67.06
8,0.05,1.1,10,KRITIKLIK,Sabit_N,6.92,797,230.4,131,65.62
1,0.1,1.1,10,KRITIKLIK,Sabit_N,73.68,8488,61.0,8,11.72
2,0.1,1.1,10,KRITIKLIK,Sabit_N,59.32,6834,95.4,16,24.71
3,0.1,1.1,10,KRITIKLIK,Sabit_N,45.83,5280,129.6,24,35.67
4,0.1,1.1,10,KRITIKLIK,Sabit_N,36.01,4148,155.9,32,50.59
5,0.1,1.1,10,KRITIKLIK,Sabit_N,27.38,3154,185.1,40,61.1
6,0.1,1.1,10,KRITIKLIK,Sabit_N,15.61,1798,213.7,60,68.67
7,0.1,1.1,10,KRITIKLIK,Sabit_N,12.71,1464,219.8,100,64.18
8,0.1,1.1,10,KRITIKLIK,Sabit_N,6.14,707,232.9,132,65.99
1,0.15,1.1,10,KRITIKLIK,Sabit_N,73.49,8466,60.8,7,11.09
2,0.15,1.1,10,KRITIKLIK,Sabit_N,61.09,7038,92.9,16,25.07
3,0.15,1.1,10,KRITIKLIK,Sabit_N,46.69,5379,127.7,23,36.49
4,0.15,1.1,10,KRITIKLIK,Sabit_N,35.76,4119,156.0,31,50.8
5,0.15,1.1,10,KRITIKLIK,Sabit_N,25.85,2978,187.6,40,61.73
6,0.15,1.1,10,KRITIKLIK,Sabit_N,14.97,1724,217.1,61,68.13
7,0.15,1.1,10,KRITIKLIK,Sabit_N,11.73,1351,224.1,99,65.33
8,0.15,1.1,10,KRITIKLIK,Sabit_N,6.02,694,233.7,131,65.47
1,0.2,1.1,10,KRITIKLIK,Sabit_N,73.5,8467,61.0,7,12.36
2,0.2,1.1,10,KRITIKLIK,Sabit_N,60.16,6931,93.6,15,24.26
3,0.2,1.1,10,KRITIKLIK,Sabit_N,46.83,5395,125.4,23,38.79
4,0.2,1.1,10,KRITIKLIK,Sabit_N,36.78,4237,156.1,31,52.2
5,0.2,1.1,10,KRITIKLIK,Sabit_N,25.26,2910,189.4,39,62.47
6,0.2,1.1,10,KRITIKLIK,Sabit_N,16.45,1895,214.2,62,70.48
7,0.2,1.1,10,KRITIKLIK,Sabit_N,11.75,1354,223.3,101,65.61
8,0.2,1.1,10,KRITIKLIK,Sabit_N,7.68,885,229.4,127,65.13
1,0.25,1.1,10,KRITIKLIK,Sabit_N,74.25,8554,59.9,7,12.78
2,0.25,1.1,10,KRITIKLIK,Sabit_N,59.64,6871,94.8,14,24.41
3,0.25,1.1,10,KRITIKLIK,Sabit_N,47.8,5506,126.7,22,36.1
4,0.25,1.1,10,KRITIKLIK,Sabit_N,36.15,4164,156.8,30,50.76
5,0.25,1.1,10,KRITIKLIK,Sabit_N,25.5,2938,185.7,38,60.01
6,0.25,1.1,10,KRITIKLIK,Sabit_N,14.87,1713,218.0,56,65.67
7,0.25,1.1,10,KRITIKLIK,Sabit_N,10.43,1202,225.4,102,66.62
8,0.25,1.1,10,KRITIKLIK,Sabit_N,7.15,824,231.1,131,66.14
1,0.3,1.1,10,KRITIKLIK,Sabit_N,74.26,8555,59.9,7,11.56
2,0.3,1.1,10,KRITIKLIK,Sabit_N,59.26,6827,96.8,14,23.54
3,0.3,1.1,10,KRITIKLIK,Sabit_N,46.89,5402,130.2,21,35.83
4,0.3,1.1,10,KRITIKLIK,Sabit_N,33.78,3891,161.8,29,48.1
5,0.3,1.1,10,KRITIKLIK,Sabit_N,24.58,2832,187.6,38,60.94
6,0.3,1.1,10,KRITIKLIK,Sabit_N,15.1,1739,216.5,59,67.96
7,0.3,1.1,10,KRITIKLIK,Sabit_N,11.11,1280,226.7,99,66.41
8,0.3,1.1,10,KRITIKLIK,Sabit_N,7.08,816,231.5,130,64.95
1,0.05,1.2,20,KRITIKLIK,Sabit_N,76.44,8806,55.7,8,13.36
2,0.05,1.2,20,KRITIKLIK,Sabit_N,62.93,7249,90.1,15,24.81
3,0.05,1.2,20,KRITIKLIK,Sabit_N,51.27,5906,119.0,23,38.29
4,0.05,1.2,20,KRITIKLIK,Sabit_N,41.84,4820,145.2,32,51.34
5,0.05,1.2,20,KRITIKLIK,Sabit_N,30.44,3507,171.9,39,62.41
6,0.05,1.2,20,KRITIKLIK,Sabit_N,20.43,2354,199.8,52,74.0
7,0.05,1.2,20,KRITIKLIK,Sabit_N,14.75,1699,214.0,89,72.58
8,0.05,1.2,20,KRITIKLIK,Sabit_N,12.29,1416,220.2,123,72.55
1,0.1,1.2,20,KRITIKLIK,Sabit_N,76.91,8860,54.0,8,13.57
2,0.1,1.2,20,KRITIKLIK,Sabit_N,63.91,7363,89.1,15,23.77
3,0.1,1.2,20,KRITIKLIK,Sabit_N,51.75,5962,118.8,23,36.45
4,0.1,1.2,20,KRITIKLIK,Sabit_N,42.29,4872,144.0,31,49.0
5,0.1,1.2,20,KRITIKLIK,Sabit_N,29.64,3415,172.8,39,62.23
6,0.1,1.2,20,KRITIKLIK,Sabit_N,18.79,2165,205.9,51,70.56
7,0.1,1.2,20,KRITIKLIK,Sabit_N,14.76,1700,214.8,88,74.44
8,0.1,1.2,20,KRITIKLIK,Sabit_N,12.7,1463,218.7,115,73.12
1,0.15,1.2,20,KRITIKLIK,Sabit_N,77.22,8896,52.9,8,13.1
2,0.15,1.2,20,KRITIKLIK,Sabit_N,64.7,7454,84.6,15,27.3
3,0.15,1.2,20,KRITIKLIK,Sabit_N,52.91,6095,116.6,22,37.61
4,0.15,1.2,20,KRITIKLIK,Sabit_N,41.43,4773,146.7,30,49.06
5,0.15,1.2,20,KRITIKLIK,Sabit_N,30.0,3456,174.7,38,59.74
6,0.15,1.2,20,KRITIKLIK,Sabit_N,19.69,2268,203.4,49,72.21
7,0.15,1.2,20,KRITIKLIK,Sabit_N,15.57,1794,214.4,85,74.41
8,0.15,1.2,20,KRITIKLIK,Sabit_N,10.93,1259,221.3,116,75.06
1,0.2,1.2,20,KRITIKLIK,Sabit_N,77.33,8908,54.6,8,13.37
2,0.2,1.2,20,KRITIKLIK,Sabit_N,63.79,7349,88.5,15,24.31
3,0.2,1.2,20,KRITIKLIK,Sabit_N,52.54,6053,119.1,22,36.37
4,0.2,1.2,20,KRITIKLIK,Sabit_N,42.2,4862,147.0,29,48.59
5,0.2,1.2,20,KRITIKLIK,Sabit_N,28.94,3334,177.3,37,58.5
6,0.2,1.2,20,KRITIKLIK,Sabit_N,17.33,1996,207.3,49,73.86
7,0.2,1.2,20,KRITIKLIK,Sabit_N,14.23,1639,215.3,85,73.95
8,0.2,1.2,20,KRITIKLIK,Sabit_N,12.02,1385,219.3,116,73.12
1,0.25,1.2,20,KRITIKLIK,Sabit_N,77.41,8918,53.6,8,12.74
2,0.25,1.2,20,KRITIKLIK,Sabit_N,65.1,7499,83.6,15,23.23
3,0.25,1.2,20,KRITIKLIK,Sabit_N,51.9,5979,117.5,22,36.46
4,0.25,1.2,20,KRITIKLIK,Sabit_N,42.01,4839,142.6,29,47.58
5,0.25,1.2,20,KRITIKLIK,Sabit_N,28.1,3237,177.9,36,58.24
6,0.25,1.2,20,KRITIKLIK,Sabit_N,19.29,2222,204.2,48,73.68
7,0.25,1.2,20,KRITIKLIK,Sabit_N,14.62,1684,215.8,81,76.9
8,0.25,1.2,20,KRITIKLIK,Sabit_N,11.56,1332,221.0,114,74.54
1,0.3,1.2,20,KRITIKLIK,Sabit_N,77.41,8918,53.6,8,12.68
2,0.3,1.2,20,KRITIKLIK,Sabit_N,63.88,7359,88.2,15,23.33
3,0.3,1.2,20,KRITIKLIK,Sabit_N,51.92,5981,118.4,21,34.85
4,0.3,1.2,20,KRITIKLIK,Sabit_N,40.63,4681,147.0,29,46.8
5,0.3,1.2,20,KRITIKLIK,Sabit_N,28.4,3272,180.2,36,59.35
6,0.3,1.2,20,KRITIKLIK,Sabit_N,19.75,2275,202.8,47,73.04
7,0.3,1.2,20,KRITIKLIK,Sabit_N,15.01,1729,213.8,74,75.86
8,0.3,1.2,20,KRITIKLIK,Sabit_N,11.4,1313,221.9,109,74.06
